trip_id,date,time,transport_type,route_id,vehicle_id,origin_station,origin_district,origin_latitude,origin_longitude,destination_station,destination_district,destination_latitude,destination_longitude,distance_km,fare_rwf,passengers_carried,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed
T01532,2023-01-17,04:00:00,Bus,KN 67 St,RAD573H,Gitega,Nyarugenge,-1.951674,30.052753,Kacyiru,Gasabo,-1.944612,30.085352,3.71,420,12,04:00:00,04:29:00,13,18,Cloudy,14.4,32,46,3.8,Festival,50000,92,0,1,1,Summer,1
T01533,2023-01-17,04:15:00,Bus,KG 11 Ave,RAD615F,Ndera,Gasabo,-1.944158,30.152635,Kimironko,Gasabo,-1.935141,30.116039,4.19,450,27,04:17:00,04:47:00,0,18,Fog,19.8,34,20,3.1,Protest,2000,72,0,0,1,Spring,1
T01534,2023-01-17,04:30:00,Moto,KN 4 Ave,RAB180H,Gisozi,Gasabo,-1.930005,30.065697,Kanombe,Kicukiro,-1.970573,30.134296,8.86,2520,1,04:34:00,05:18:00,19,17,Heavy Rain,17.7,57,0,11.8,None,50000,14,0,0,1,Summer,1
T01535,2023-01-17,04:45:00,Bus,KG 17 Ave,RAD550F,Kigali International Airport,Kicukiro,-1.966037,30.138555,Kabeza,Kicukiro,-1.979221,30.115552,2.95,380,21,04:46:00,05:39:00,12,-2,Fog,13.0,40,44,2.7,None,0,94,0,0,1,Spring,0
T01536,2023-01-17,05:00:00,Bus,KK 10 Ave,RAD572H,Kinyinya,Gasabo,-1.917765,30.099035,Rutunga,Gasabo,-1.861025,30.079198,6.68,600,31,05:03:00,05:27:00,14,14,Cloudy,26.5,44,53,13.1,Parade,2000,43,0,0,1,Summer,1
T01537,2023-01-17,05:15:00,Bus,KG 17 Ave,RAD271B,Kanogo,Nyarugenge,-1.943573,30.03268,Rugarama,Nyarugenge,-1.952925,30.024376,1.39,280,26,05:15:00,06:03:00,11,19,Heavy Rain,12.8,77,49,16.1,Sports,2000,90,0,0,1,Spring,1
T01538,2023-01-17,05:30:00,Bus,KK 28 Ave,RAD108G,Biryogo,Nyarugenge,-1.960138,30.045694,Nyanza (Kicukiro),Kicukiro,-1.988316,30.122811,9.12,750,15,05:32:00,06:20:00,4,9,Fog,23.4,75,14,8.7,Concert,0,94,0,1,1,Autumn,1
T01539,2023-01-17,05:45:00,Bus,KK 33 Ave,RAD141E,Rugando,Kicukiro,-1.960605,30.124057,Kabusunzu,Nyarugenge,-1.961542,30.03175,10.26,820,35,05:49:00,06:34:00,17,5,Storm,17.5,57,6,11.2,Sports,0,9,0,0,1,Spring,0
T01540,2023-01-17,06:00:00,Moto,KK 28 Ave,RAB644E,Kimisagara,Nyarugenge,-1.943613,30.042758,Nyabisindu,Nyarugenge,-1.977211,30.041401,3.74,1240,1,06:04:00,06:41:00,13,3,Storm,15.4,36,14,18.3,None,500,36,0,1,1,Winter,0
T01541,2023-01-17,06:15:00,Moto,KG 550 St,RAB929B,Kanombe,Kicukiro,-1.967541,30.13742,Niboye,Kicukiro,-1.989429,30.097658,5.04,1560,1,06:15:00,06:55:00,18,-3,Fog,23.6,35,24,11.4,Sports,0,6,0,0,1,Winter,0
T01542,2023-01-17,06:30:00,Taxi,KN 5 Rd,RAC200E,Gisozi,Gasabo,-1.929177,30.064318,Kagunga,Gasabo,-1.91064,30.108784,5.35,3140,1,06:33:00,07:01:00,5,-2,Fog,22.0,87,2,4.2,None,0,31,0,0,1,Summer,0
T01543,2023-01-17,06:45:00,Bus,KG 205 St,RAD223G,Kigali Heights,Gasabo,-1.948297,30.093833,Kanyinya,Nyarugenge,-1.908294,30.008354,10.49,830,30,06:46:00,07:15:00,1,0,Clear,17.5,97,29,6.9,None,0,10,0,0,1,Winter,0
T01544,2023-01-17,07:00:00,Taxi,KK 10 Ave,RAC293E,Nyanza (Kicukiro),Kicukiro,-1.990216,30.118878,Kabuga,Gasabo,-1.929638,30.181816,9.71,4880,3,07:03:00,07:21:00,17,10,Clear,20.9,84,57,10.6,Festival,50000,47,0,0,1,Summer,1
T01545,2023-01-17,07:15:00,Moto,KK 432 St,RAB260H,Nyanza (Kicukiro),Kicukiro,-1.990726,30.120364,Kagugu,Gasabo,-1.911132,30.07607,10.13,2830,1,07:18:00,07:36:00,12,28,Rain,16.3,96,13,3.1,None,0,91,0,0,1,Autumn,1
T01546,2023-01-17,07:30:00,Moto,KN 78 St,RAB754C,Masaka,Kicukiro,-1.994323,30.14792,Niboye,Kicukiro,-1.986633,30.097039,5.72,1730,1,07:33:00,08:23:00,2,-2,Heavy Rain,27.0,78,51,12.3,None,10000,67,0,0,1,Winter,0
T01547,2023-01-17,07:45:00,Taxi,KK 28 Ave,RAC451F,Rwandex,Nyarugenge,-1.964946,30.069873,Kabeza,Kicukiro,-1.982637,30.112386,5.12,3050,3,07:45:00,08:07:00,10,10,Rain,17.5,80,3,20.0,None,0,47,0,0,1,Winter,1
T01548,2023-01-17,08:00:00,Bus,RN4 (Kigali-Kayonza Rd),RAD173H,Nyamirambo,Nyarugenge,-1.969155,30.037891,Kigali City Centre (CBD),Nyarugenge,-1.952254,30.061739,3.25,400,29,08:00:00,08:35:00,3,16,Rain,16.3,88,35,13.1,None,0,44,0,1,1,Summer,1
T01549,2023-01-17,08:15:00,Moto,KN 78 St,RAB118E,Masaka,Kicukiro,-1.996659,30.148471,Kigali Heights,Gasabo,-1.946375,30.091171,8.47,2420,1,08:16:00,08:38:00,2,21,Cloudy,25.1,35,2,7.4,Protest,0,94,1,0,1,Autumn,1
T01550,2023-01-17,08:30:00,Bus,KN 5 Rd,RAD928H,Nyamirambo,Nyarugenge,-1.968738,30.038656,Niboye,Kicukiro,-1.989265,30.099706,7.16,630,29,08:33:00,09:12:00,14,4,Storm,12.3,80,4,6.6,Concert,500,92,0,0,1,Autumn,0
T01551,2023-01-17,08:45:00,Bus,KG 550 St,RAD749G,Nyabisindu,Nyarugenge,-1.976178,30.040211,Remera,Gasabo,-1.953031,30.110154,8.19,690,31,08:45:00,09:24:00,4,24,Cloudy,16.7,67,24,18.6,None,10000,32,0,0,1,Spring,1
T01552,2023-01-17,09:00:00,Moto,KN 3 Ave,RAB273B,Kimicanga,Gasabo,-1.942109,30.073003,Biryogo,Nyarugenge,-1.959023,30.043711,3.76,1240,1,09:01:00,09:44:00,3,17,Heavy Rain,18.5,40,30,17.4,None,2000,3,0,0,1,Summer,1
T01553,2023-01-17,09:15:00,Taxi,KG 17 Ave,RAC936F,Gacuriro,Gasabo,-1.922526,30.088715,Kagugu,Gasabo,-1.912527,30.075939,1.8,1720,3,09:16:00,10:04:00,-1,19,Fog,27.4,81,10,9.4,None,2000,46,1,1,1,Summer,1
T01554,2023-01-17,09:30:00,Moto,KG 17 Ave,RAB922D,Kagarama,Kicukiro,-1.976756,30.089543,Kagugu,Gasabo,-1.910609,30.077605,7.47,2170,1,09:33:00,10:07:00,8,28,Clear,28.6,49,7,7.1,None,0,89,0,1,1,Autumn,1
T01555,2023-01-17,09:45:00,Bus,KN 67 St,RAD335B,Kigali Heights,Gasabo,-1.947674,30.089132,Nyarugunga,Kicukiro,-1.995333,30.113587,5.96,560,28,09:47:00,10:15:00,4,4,Heavy Rain,24.5,39,25,14.2,Sports,2000,52,0,1,1,Summer,0
T01556,2023-01-17,10:00:00,Bus,KN 5 Rd,RAD523A,Nyanza (Kicukiro),Kicukiro,-1.990268,30.120297,Rutunga,Gasabo,-1.860891,30.078729,15.11,1110,24,10:03:00,10:48:00,19,27,Fog,20.6,55,1,6.3,None,0,30,1,0,1,Winter,1
T01557,2023-01-17,10:15:00,Taxi,KK 33 Ave,RAC608E,Kimisagara,Nyarugenge,-1.942516,30.041937,Rwandex,Nyarugenge,-1.965414,30.066593,3.74,2500,1,10:17:00,10:51:00,18,12,Heavy Rain,23.2,77,27,2.4,Sports,0,30,0,0,1,Winter,1
T01558,2023-01-17,10:30:00,Moto,KN 4 Ave,RAB184G,Kimisagara,Nyarugenge,-1.944312,30.040028,Kagunga,Gasabo,-1.912411,30.112447,8.8,2500,1,10:31:00,11:15:00,5,23,Fog,19.2,43,47,6.2,None,10000,26,0,1,1,Winter,1
T01559,2023-01-17,10:45:00,Taxi,KN 3 Ave,RAC721G,Gitega,Nyarugenge,-1.955675,30.053573,Kacyiru,Gasabo,-1.942677,30.086044,3.89,2560,4,10:45:00,11:27:00,2,14,Clear,17.2,88,56,8.7,None,10000,88,0,1,1,Summer,1
T01560,2023-01-17,11:00:00,Taxi,KG 11 Ave,RAC278G,Kinyinya,Gasabo,-1.919972,30.100409,Gikondo,Kicukiro,-1.967106,30.068905,6.3,3520,2,11:04:00,11:39:00,15,11,Fog,28.6,41,59,5.1,None,0,47,0,1,1,Spring,1
T01561,2023-01-17,11:15:00,Taxi,KK 5 Rd,RAC373F,Kigali Heights,Gasabo,-1.947945,30.088244,Gikondo,Kicukiro,-1.968405,30.067613,3.23,2290,1,11:16:00,11:36:00,19,23,Rain,14.0,52,9,4.3,None,50000,35,0,1,1,Spring,1
T01562,2023-01-17,11:30:00,Taxi,KK 15 Rd,RAC993H,Gishushu,Gasabo,-1.944965,30.099747,Jabana,Gasabo,-1.897625,30.046189,7.95,4180,3,11:30:00,12:13:00,13,13,Heavy Rain,18.1,68,49,0.1,Festival,2000,48,0,0,1,Autumn,1
T01563,2023-01-17,11:45:00,Bus,KG 11 Ave,RAD754D,Kimironko,Gasabo,-1.932323,30.115627,Sonatube,Kicukiro,-1.968571,30.105332,4.19,450,29,11:46:00,12:35:00,11,-2,Clear,27.7,38,38,12.6,None,0,30,0,0,1,Summer,0
T01564,2023-01-17,12:00:00,Taxi,KG 550 St,RAC153C,Nyamirambo,Nyarugenge,-1.972785,30.042504,Niboye,Kicukiro,-1.986674,30.099575,6.53,3610,3,12:03:00,12:46:00,9,27,Fog,24.6,54,36,12.3,None,0,43,0,1,1,Autumn,1
T01565,2023-01-17,12:15:00,Moto,KG 550 St,RAB243F,Kimihurura,Gasabo,-1.948669,30.08836,Kimironko,Gasabo,-1.933163,30.115443,3.47,1170,1,12:17:00,12:36:00,14,-1,Rain,12.5,46,38,3.8,Festival,50000,58,0,1,1,Summer,0
T01566,2023-01-17,12:30:00,Bus,KK 10 Ave,RAD920G,Bumbogo,Gasabo,-1.892116,30.099046,Nyabisindu,Nyarugenge,-1.974071,30.038829,11.31,880,12,12:31:00,13:03:00,2,13,Rain,12.4,71,20,18.9,Concert,2000,22,0,1,1,Spring,1
T01567,2023-01-17,12:45:00,Taxi,KK 15 Rd,RAC320G,Kanogo,Nyarugenge,-1.944518,30.034127,Kagugu,Gasabo,-1.913511,30.072852,5.51,3200,2,12:45:00,13:08:00,11,10,Storm,21.0,58,27,8.2,None,0,98,0,0,1,Winter,1
T01568,2023-01-17,13:00:00,Moto,KK 15 Rd,RAB338B,Sonatube,Kicukiro,-1.966903,30.104227,Jabana,Gasabo,-1.901455,30.045159,9.8,2750,1,13:03:00,13:32:00,3,10,Rain,20.5,89,37,0.5,Parade,500,67,0,0,1,Summer,1
T01569,2023-01-17,13:15:00,Bus,KG 17 Ave,RAD757A,Muhima,Nyarugenge,-1.946232,30.048112,Cyahafi,Nyarugenge,-1.953661,30.036598,1.52,290,11,13:19:00,14:10:00,12,-3,Cloudy,19.7,96,55,4.4,None,0,91,0,0,1,Spring,0
T01570,2023-01-17,13:30:00,Bus,RN1 (Kigali-Muhanga Rd),RAD111F,Kanombe,Kicukiro,-1.967791,30.135508,Rutunga,Gasabo,-1.859542,30.080452,13.5,1010,13,13:33:00,14:24:00,4,25,Clear,17.3,86,32,13.8,Sports,0,41,0,0,1,Spring,1
T01571,2023-01-17,13:45:00,Moto,RN4 (Kigali-Kayonza Rd),RAB380C,Kabusunzu,Nyarugenge,-1.95761,30.031134,Kicukiro Centre,Kicukiro,-1.984554,30.105405,8.78,2500,1,13:47:00,14:12:00,11,0,Clear,29.0,43,10,4.0,None,500,41,0,0,1,Spring,0
T01572,2023-01-17,14:00:00,Bus,KG 11 Ave,RAD647E,Kanogo,Nyarugenge,-1.944245,30.033241,Kabeza,Kicukiro,-1.977184,30.117391,10.04,800,23,14:03:00,14:21:00,15,29,Clear,16.8,68,44,1.1,Concert,0,12,0,1,1,Winter,1
T01573,2023-01-17,14:15:00,Bus,RN1 (Kigali-Muhanga Rd),RAD860H,Gikondo,Kicukiro,-1.972198,30.07142,Nyabisindu,Nyarugenge,-1.974401,30.042297,3.25,400,18,14:19:00,14:40:00,-2,13,Fog,20.5,45,43,12.4,None,500,0,1,0,1,Spring,1
T01574,2023-01-17,14:30:00,Moto,KG 7 Ave,RAB764D,Kicukiro Centre,Kicukiro,-1.980123,30.101534,Jabana,Gasabo,-1.90077,30.047079,10.7,2980,1,14:30:00,15:20:00,3,24,Heavy Rain,19.1,47,0,10.4,None,50000,75,0,0,1,Autumn,1
T01575,2023-01-17,14:45:00,Moto,RN4 (Kigali-Kayonza Rd),RAB504G,Rugando,Kicukiro,-1.959143,30.122375,Kagugu,Gasabo,-1.91129,30.07494,7.49,2170,1,14:46:00,15:14:00,0,22,Fog,15.0,49,52,15.2,Concert,50000,52,0,0,1,Spring,1
T01576,2023-01-17,15:00:00,Moto,RN1 (Kigali-Muhanga Rd),RAB790C,Kagarama,Kicukiro,-1.977176,30.092045,Remera,Gasabo,-1.952216,30.110795,3.47,1170,1,15:02:00,15:40:00,2,4,Cloudy,15.5,75,46,15.5,Concert,2000,39,0,0,1,Spring,0
T01577,2023-01-17,15:15:00,Bus,KN 67 St,RAD274H,Biryogo,Nyarugenge,-1.961478,30.046536,Kinyinya,Gasabo,-1.915011,30.098717,7.77,670,19,15:19:00,15:44:00,9,14,Heavy Rain,28.0,74,32,19.2,Sports,50000,89,0,0,1,Summer,1
T01578,2023-01-17,15:30:00,Bus,KG 9 Ave,RAD277B,Gisozi,Gasabo,-1.929825,30.06387,Bumbogo,Gasabo,-1.891018,30.098304,5.77,550,22,15:32:00,16:12:00,8,27,Rain,27.0,33,2,1.1,Festival,10000,45,0,1,1,Summer,1
T01579,2023-01-17,15:45:00,Taxi,KN 67 St,RAC690D,Nyabisindu,Nyarugenge,-1.974852,30.039095,Sonatube,Kicukiro,-1.967994,30.102648,7.1,3840,3,15:48:00,16:07:00,10,23,Fog,15.5,49,25,0.8,None,0,86,1,0,1,Summer,1
T01580,2023-01-17,16:00:00,Taxi,KG 550 St,RAC184B,Cyahafi,Nyarugenge,-1.957977,30.034255,Kanogo,Nyarugenge,-1.943728,30.034138,1.58,1630,4,16:02:00,16:51:00,13,12,Heavy Rain,27.3,40,14,19.7,None,50000,21,0,0,1,Spring,1
T01581,2023-01-17,16:15:00,Bus,KK 5 Rd,RAD223D,Nyarugunga,Kicukiro,-1.992481,30.113853,Biryogo,Nyarugenge,-1.960531,30.044127,8.52,710,28,16:19:00,16:54:00,15,6,Rain,15.7,94,40,12.9,Concert,0,51,0,1,1,Spring,1
T01582,2023-01-17,16:30:00,Bus,KN 5 Rd,RAD441B,Bumbogo,Gasabo,-1.891695,30.097982,Jabana,Gasabo,-1.897524,30.043472,6.09,570,10,16:31:00,16:59:00,14,8,Heavy Rain,22.9,47,13,14.3,Sports,0,27,1,0,1,Autumn,1
T01583,2023-01-17,16:45:00,Moto,KG 550 St,RAB592F,Kicukiro Centre,Kicukiro,-1.980886,30.100467,Kicukiro Centre,Kicukiro,-1.980777,30.100844,0.04,380,1,16:46:00,17:33:00,14,18,Rain,13.4,68,22,1.9,None,500,52,0,0,1,Winter,1
T01584,2023-01-17,17:00:00,Bus,KN 4 Ave,RAD155A,Gisozi,Gasabo,-1.929511,30.064132,Nzove,Nyarugenge,-1.934126,29.991872,8.05,680,10,17:02:00,17:53:00,8,12,Heavy Rain,27.3,73,59,1.4,None,0,62,0,0,1,Spring,1
T01585,2023-01-17,17:15:00,Bus,KN 4 Ave,RAD753D,Kagugu,Gasabo,-1.910315,30.073677,Rugarama,Nyarugenge,-1.94729,30.02435,6.85,610,12,17:15:00,18:11:00,17,8,Fog,12.9,47,53,3.2,None,0,16,0,0,1,Winter,1
T01586,2023-01-17,17:30:00,Bus,KG 17 Ave,RAD694F,Rebero,Kicukiro,-1.986568,30.091843,Mageragere,Nyarugenge,-2.012149,30.008588,9.68,780,30,17:32:00,18:09:00,7,7,Fog,21.7,76,55,8.5,Parade,2000,63,0,0,1,Spring,1
T01587,2023-01-17,17:45:00,Bus,KN 3 Ave,RAD510C,Kabuga,Gasabo,-1.930997,30.183178,Remera,Gasabo,-1.953759,30.108038,8.73,720,32,17:48:00,18:12:00,13,16,Cloudy,25.6,60,7,2.2,None,0,5,0,0,1,Winter,1
T01588,2023-01-17,18:00:00,Taxi,KG 11 Ave,RAC727A,Nyabugogo Bus Park,Nyarugenge,-1.957816,30.058114,Gisozi,Gasabo,-1.933816,30.061111,2.69,2080,3,18:01:00,18:26:00,-1,-3,Storm,14.0,68,53,8.9,None,50000,13,0,1,1,Summer,0
T01589,2023-01-17,18:15:00,Taxi,KG 7 Ave,RAC142D,Nyarutarama,Gasabo,-1.93976,30.106144,Nyarutarama,Gasabo,-1.935699,30.111082,0.71,1280,4,18:16:00,18:40:00,14,23,Clear,19.1,67,35,11.2,None,0,16,0,0,1,Spring,1
T01590,2023-01-17,18:30:00,Moto,KG 7 Ave,RAB759D,Gisozi,Gasabo,-1.93261,30.063235,Gahanga,Kicukiro,-2.021407,30.107495,11.03,3060,1,18:31:00,19:00:00,19,-1,Fog,12.7,76,19,0.0,Protest,50000,37,0,0,1,Autumn,0
T01591,2023-01-17,18:45:00,Moto,KK 432 St,RAB297G,Kagugu,Gasabo,-1.911527,30.073505,Nyarutarama,Gasabo,-1.934668,30.10847,4.66,1460,1,18:45:00,19:22:00,17,8,Fog,23.9,99,51,2.3,Festival,0,68,0,0,1,Winter,1
T01592,2023-01-17,19:00:00,Moto,KK 33 Ave,RAB487H,Niboye,Kicukiro,-1.990161,30.102275,Masaka,Kicukiro,-1.997861,30.1495,5.32,1630,1,19:00:00,19:48:00,7,26,Rain,17.4,37,5,7.5,Protest,500,12,0,0,1,Summer,1
T01593,2023-01-17,19:15:00,Taxi,KG 550 St,RAC994D,Kimisagara,Nyarugenge,-1.941649,30.043467,Kabeza,Kicukiro,-1.978621,30.11365,8.82,4530,1,19:19:00,19:59:00,10,5,Storm,21.8,94,32,1.1,Festival,0,52,1,0,1,Autumn,0
T01594,2023-01-17,19:30:00,Taxi,KG 7 Ave,RAC843D,Nyarugunga,Kicukiro,-1.994598,30.115069,Ndera,Gasabo,-1.943702,30.155609,7.23,3890,2,19:32:00,20:10:00,9,-3,Fog,28.3,42,27,2.7,None,500,8,0,1,1,Summer,0
T01595,2023-01-17,19:45:00,Moto,KG 11 Ave,RAB450D,Gahanga,Kicukiro,-2.021837,30.111566,Kigali International Airport,Kicukiro,-1.968701,30.139516,6.68,1970,1,19:47:00,20:07:00,12,0,Heavy Rain,17.3,84,49,4.6,None,0,43,0,0,1,Spring,0
T01596,2023-01-17,20:00:00,Taxi,RN1 (Kigali-Muhanga Rd),RAC207A,Nyabisindu,Nyarugenge,-1.972916,30.040944,Kigali International Airport,Kicukiro,-1.96608,30.1383,10.85,5340,3,20:03:00,20:37:00,4,11,Storm,12.8,72,37,8.6,Sports,0,25,0,0,1,Autumn,1
T01597,2023-01-17,20:15:00,Bus,KG 28 Ave,RAD410A,Gatenga,Kicukiro,-1.97843,30.083973,Kanombe,Kicukiro,-1.971443,30.134118,5.63,540,19,20:16:00,20:58:00,19,23,Clear,23.8,33,29,14.3,None,0,76,0,1,1,Winter,1
T01598,2023-01-17,20:30:00,Taxi,KN 3 Ave,RAC880F,Kanyinya,Nyarugenge,-1.908722,30.012359,Kigali International Airport,Kicukiro,-1.968725,30.138897,15.56,7220,3,20:30:00,21:27:00,18,4,Heavy Rain,25.7,89,45,2.7,None,0,18,1,0,1,Winter,0
T01599,2023-01-17,20:45:00,Bus,KK 5 Rd,RAD793E,Kimisagara,Nyarugenge,-1.942509,30.045316,Kigali International Airport,Kicukiro,-1.970195,30.139079,10.87,850,15,20:48:00,21:14:00,10,19,Rain,28.7,41,42,14.8,Protest,50000,47,0,0,1,Autumn,1
T01600,2023-01-17,21:00:00,Moto,KK 33 Ave,RAB387A,Kimisagara,Nyarugenge,-1.943689,30.04464,Kanyinya,Nyarugenge,-1.911593,30.010387,5.22,1600,1,21:03:00,21:46:00,9,11,Cloudy,14.7,88,16,17.1,Sports,0,80,0,0,1,Winter,1
T01601,2023-01-17,21:15:00,Taxi,KN 5 Rd,RAC457C,Kigali International Airport,Kicukiro,-1.967138,30.138785,Masaka,Kicukiro,-1.996796,30.152343,3.63,2450,1,21:15:00,21:46:00,9,23,Heavy Rain,18.8,83,8,13.0,Parade,500,79,0,0,1,Summer,1
T01602,2023-01-17,21:30:00,Bus,KG 11 Ave,RAD237E,Nzove,Nyarugenge,-1.932642,29.989495,Bumbogo,Gasabo,-1.887818,30.098702,13.12,990,13,21:32:00,21:56:00,-1,27,Clear,26.7,73,27,0.9,Parade,2000,29,0,0,1,Autumn,1
T01603,2023-01-17,21:45:00,Bus,KK 10 Ave,RAD606F,Gisozi,Gasabo,-1.928083,30.062675,Jabana,Gasabo,-1.898205,30.046416,3.78,430,28,21:46:00,22:21:00,2,4,Heavy Rain,26.1,45,53,8.8,None,0,31,0,0,1,Winter,0
T01604,2023-01-17,22:00:00,Taxi,KN 5 Rd,RAC188D,Rugando,Kicukiro,-1.957864,30.125196,Kigali Heights,Gasabo,-1.947587,30.09158,3.91,2560,3,22:02:00,22:20:00,-1,26,Storm,22.9,35,6,13.2,Festival,0,77,0,0,1,Summer,1
T01605,2023-01-17,22:15:00,Moto,KK 28 Ave,RAB135F,Kabeza,Kicukiro,-1.978557,30.112237,Nyamirambo,Nyarugenge,-1.971042,30.042492,7.8,2250,1,22:18:00,23:00:00,17,14,Storm,16.7,43,45,19.6,None,0,78,0,0,1,Winter,1
T01606,2023-01-17,22:30:00,Bus,KK 5 Rd,RAD315H,Bumbogo,Gasabo,-1.890213,30.09948,Kigali City Centre (CBD),Nyarugenge,-1.950643,30.059936,8.03,680,21,22:31:00,23:04:00,10,0,Clear,17.0,87,27,19.0,Sports,0,75,0,1,1,Summer,0
T01607,2023-01-17,22:45:00,Bus,RN4 (Kigali-Kayonza Rd),RAD440A,Masaka,Kicukiro,-1.994155,30.147191,Kabuga,Gasabo,-1.925111,30.18419,8.71,720,13,22:49:00,23:37:00,0,18,Storm,14.2,60,16,7.9,None,0,74,0,0,1,Spring,1
T01608,2023-01-17,23:00:00,Bus,KK 33 Ave,RAD171C,Kanombe,Kicukiro,-1.968713,30.134453,Cyahafi,Nyarugenge,-1.955036,30.037535,10.88,850,28,23:03:00,23:56:00,8,-1,Heavy Rain,28.1,70,39,12.3,None,0,68,0,0,1,Summer,0
T01609,2023-01-17,23:15:00,Taxi,KK 5 Rd,RAC296F,Gacuriro,Gasabo,-1.917888,30.090259,Ndera,Gasabo,-1.943254,30.15234,7.45,3980,2,23:17:00,00:05:00,13,11,Cloudy,15.0,64,59,17.8,Festival,0,10,0,0,1,Winter,1
T01610,2023-01-17,23:30:00,Bus,KG 7 Ave,RAD282E,Kigali City Centre (CBD),Nyarugenge,-1.948236,30.057795,Kagugu,Gasabo,-1.910372,30.074017,4.58,470,28,23:32:00,00:24:00,-2,29,Heavy Rain,22.0,39,47,16.6,None,10000,97,0,0,1,Summer,1
T01611,2023-01-17,23:45:00,Bus,KK 33 Ave,RAD986C,Jabana,Gasabo,-1.898662,30.043701,Mageragere,Nyarugenge,-2.010467,30.011338,12.94,980,34,23:47:00,00:05:00,16,10,Cloudy,22.2,59,43,9.6,Concert,10000,82,0,0,1,Winter,1
T01612,2023-01-18,00:00:00,Taxi,KK 10 Ave,RAC339H,Kagugu,Gasabo,-1.910545,30.075457,Kabuga,Gasabo,-1.92743,30.183502,12.15,5860,1,00:00:00,00:27:00,8,-3,Storm,18.5,73,43,5.2,None,2000,25,0,0,2,Autumn,0
T01613,2023-01-18,00:15:00,Bus,KK 33 Ave,RAD317H,Rwandex,Nyarugenge,-1.964632,30.068398,Kimihurura,Gasabo,-1.947526,30.091046,3.15,390,18,00:18:00,00:46:00,6,22,Heavy Rain,18.1,84,59,2.7,None,0,25,0,0,2,Autumn,1
T01614,2023-01-18,00:30:00,Bus,KG 11 Ave,RAD149B,Rugando,Kicukiro,-1.961191,30.122025,Bumbogo,Gasabo,-1.889305,30.100482,8.34,700,33,00:31:00,01:08:00,11,4,Storm,23.6,47,59,9.8,None,0,16,0,0,2,Spring,0
T01615,2023-01-18,00:45:00,Moto,KG 205 St,RAB781E,Gisozi,Gasabo,-1.930086,30.065935,Nyamirambo,Nyarugenge,-1.970321,30.042177,5.19,1600,1,00:47:00,01:29:00,6,12,Cloudy,18.8,68,4,14.5,Concert,0,94,0,0,2,Summer,1
T01616,2023-01-18,01:00:00,Taxi,RN4 (Kigali-Kayonza Rd),RAC671B,Kigali Heights,Gasabo,-1.947428,30.091189,Rugarama,Nyarugenge,-1.952031,30.023417,7.55,4020,1,01:02:00,01:51:00,4,6,Storm,16.4,71,4,19.4,None,0,82,0,1,2,Spring,1
T01617,2023-01-18,01:15:00,Bus,KN 3 Ave,RAD749E,Nyarugunga,Kicukiro,-1.99459,30.117944,Bumbogo,Gasabo,-1.890414,30.098843,11.78,910,34,01:15:00,01:46:00,13,22,Fog,19.0,83,13,17.2,None,0,43,0,0,2,Autumn,1
T01618,2023-01-18,01:30:00,Bus,KG 9 Ave,RAD309A,Sonatube,Kicukiro,-1.965611,30.102059,Kigali International Airport,Kicukiro,-1.968789,30.138154,4.03,440,34,01:31:00,02:02:00,0,24,Rain,26.1,59,5,4.1,Sports,50000,83,0,1,2,Summer,1
T01619,2023-01-18,01:45:00,Bus,KK 33 Ave,RAD162A,Kanyinya,Nyarugenge,-1.912846,30.011843,Gishushu,Gasabo,-1.943809,30.104182,10.82,850,10,01:48:00,02:32:00,16,8,Heavy Rain,28.9,49,6,14.4,None,0,22,0,1,2,Summer,1
T01620,2023-01-18,02:00:00,Bus,KG 28 Ave,RAD192F,Rwandex,Nyarugenge,-1.963855,30.067248,Kimisagara,Nyarugenge,-1.944929,30.044204,3.31,400,24,02:04:00,02:20:00,1,16,Fog,23.1,71,54,5.8,None,0,24,0,1,2,Spring,1
T01621,2023-01-18,02:15:00,Bus,KG 205 St,RAD282D,Jabana,Gasabo,-1.902099,30.042689,Rebero,Kicukiro,-1.986727,30.092433,10.91,850,9,02:15:00,02:40:00,4,10,Storm,25.6,34,52,13.7,Festival,500,91,0,1,2,Spring,1
T01622,2023-01-18,02:30:00,Bus,KG 17 Ave,RAD811G,Gisozi,Gasabo,-1.932401,30.063935,Nyakabanda,Nyarugenge,-1.967989,30.041583,4.67,480,11,02:33:00,02:57:00,9,25,Storm,21.3,79,16,13.3,None,10000,36,0,0,2,Summer,1
T01623,2023-01-18,02:45:00,Taxi,KG 17 Ave,RAC145E,Rugarama,Nyarugenge,-1.948134,30.02283,Kanyinya,Nyarugenge,-1.909772,30.011864,4.44,2780,3,02:49:00,03:08:00,15,8,Rain,22.9,70,58,5.4,None,0,75,0,0,2,Summer,1
T01624,2023-01-18,03:00:00,Bus,KN 78 St,RAD714D,Gikondo,Kicukiro,-1.971201,30.069903,Kanyinya,Nyarugenge,-1.910298,30.012043,9.34,760,27,03:02:00,03:24:00,2,14,Storm,29.0,68,8,4.7,Sports,0,64,0,0,2,Summer,1
